Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 14:55:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:00:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:00:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:00:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:00:04
Endo,1.66,Kaisei,2.22,2017-11-12 15:00:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:00:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:00:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:00:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:00:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:00:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:00:04
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:00:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:00:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:00:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:00:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:00:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:00:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:00:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:05:02
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:05:02
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:05:02
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:05:02
Endo,1.66,Kaisei,2.22,2017-11-12 15:05:02
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:05:02
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:05:02
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:05:02
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:05:02
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:05:02
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:05:02
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:05:02
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:05:02
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:05:02
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:05:02
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:05:02
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:05:02
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:05:02
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:10:03
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:10:03
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:10:03
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:10:03
Endo,1.66,Kaisei,2.22,2017-11-12 15:10:03
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:10:03
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:10:03
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:10:03
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:10:03
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:10:03
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:10:03
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:10:03
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:10:03
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:10:03
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:10:03
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:10:03
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:10:03
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:10:03
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:15:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:15:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:15:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:15:04
Endo,1.66,Kaisei,2.22,2017-11-12 15:15:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:15:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:15:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:15:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:15:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:15:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:15:04
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:15:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:15:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:15:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:15:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:15:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:15:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:15:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:20:02
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:20:02
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:20:02
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:20:02
Endo,1.66,Kaisei,2.22,2017-11-12 15:20:02
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:20:02
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:20:02
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:20:02
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:20:02
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:20:02
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:20:02
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:20:02
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:20:02
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:20:02
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:20:02
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:20:02
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:20:02
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:20:02
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:25:03
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:25:03
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:25:03
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:25:03
Endo,1.66,Kaisei,2.22,2017-11-12 15:25:03
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:25:03
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:25:03
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:25:03
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:25:03
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:25:03
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:25:03
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:25:03
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:25:03
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:25:03
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:25:03
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:25:03
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:25:03
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:25:03
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:30:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:30:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:30:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:30:04
Endo,1.66,Kaisei,2.22,2017-11-12 15:30:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:30:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:30:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:30:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:30:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:30:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:30:04
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:30:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:30:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:30:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:30:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:30:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:30:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:30:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:35:03
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:35:03
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:35:03
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:35:03
Endo,1.66,Kaisei,2.22,2017-11-12 15:35:03
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:35:03
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:35:03
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:35:03
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:35:03
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:35:03
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:35:03
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:35:03
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:35:03
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:35:03
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:35:03
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:35:03
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:35:03
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:35:03
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:40:03
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:40:03
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:40:03
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:40:03
Endo,1.66,Kaisei,2.22,2017-11-12 15:40:03
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:40:03
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:40:03
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:40:03
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:40:03
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:40:03
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:40:03
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:40:03
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:40:03
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:40:03
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:40:03
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:40:03
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:40:03
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:40:03
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:45:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:45:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:45:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:45:04
Endo,1.66,Kaisei,2.22,2017-11-12 15:45:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:45:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:45:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:45:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:45:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:45:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:45:04
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:45:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:45:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:45:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:45:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:45:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:45:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:45:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:50:03
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:50:03
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:50:03
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:50:03
Endo,1.66,Kaisei,2.22,2017-11-12 15:50:03
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:50:03
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:50:03
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:50:03
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:50:03
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:50:03
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:50:03
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:50:03
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:50:03
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:50:03
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:50:03
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:50:03
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:50:03
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:50:03
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 15:55:03
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 15:55:03
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 15:55:03
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 15:55:03
Endo,1.66,Kaisei,2.22,2017-11-12 15:55:03
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 15:55:03
Hakuho,1.16,Tamawashi,5.3,2017-11-12 15:55:03
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 15:55:03
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 15:55:03
Ikioi,1.8,Asanoyama,2.01,2017-11-12 15:55:03
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 15:55:03
Kisenosato,1.62,Onosho,2.3,2017-11-12 15:55:03
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 15:55:03
Myogiryu,1.7,Daiamami,2.15,2017-11-12 15:55:03
Nishikigi,2.17,Ishiura,1.69,2017-11-12 15:55:03
Takayasu,1.7,Tochiozan,2.15,2017-11-12 15:55:03
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 15:55:03
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 15:55:03
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:00:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:00:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:00:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 16:00:04
Endo,1.66,Kaisei,2.22,2017-11-12 16:00:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 16:00:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 16:00:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 16:00:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 16:00:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 16:00:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 16:00:04
Kisenosato,1.62,Onosho,2.3,2017-11-12 16:00:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 16:00:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 16:00:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 16:00:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 16:00:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 16:00:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 16:00:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:05:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:05:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:05:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 16:05:04
Endo,1.66,Kaisei,2.22,2017-11-12 16:05:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 16:05:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 16:05:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 16:05:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 16:05:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 16:05:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 16:05:04
Kisenosato,1.62,Onosho,2.3,2017-11-12 16:05:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 16:05:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 16:05:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 16:05:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 16:05:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 16:05:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 16:05:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:10:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:10:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:10:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 16:10:04
Endo,1.66,Kaisei,2.22,2017-11-12 16:10:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 16:10:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 16:10:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 16:10:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 16:10:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 16:10:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 16:10:04
Kisenosato,1.62,Onosho,2.3,2017-11-12 16:10:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 16:10:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 16:10:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 16:10:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 16:10:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 16:10:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 16:10:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:15:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:15:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:15:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 16:15:04
Endo,1.66,Kaisei,2.22,2017-11-12 16:15:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 16:15:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 16:15:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 16:15:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 16:15:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 16:15:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 16:15:04
Kisenosato,1.62,Onosho,2.3,2017-11-12 16:15:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 16:15:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 16:15:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 16:15:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 16:15:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 16:15:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 16:15:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:20:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:20:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:20:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 16:20:04
Endo,1.66,Kaisei,2.22,2017-11-12 16:20:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 16:20:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 16:20:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 16:20:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 16:20:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 16:20:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 16:20:04
Kisenosato,1.62,Onosho,2.3,2017-11-12 16:20:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 16:20:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 16:20:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 16:20:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 16:20:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 16:20:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 16:20:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:25:03
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:25:03
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:25:03
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 16:25:03
Endo,1.66,Kaisei,2.22,2017-11-12 16:25:03
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 16:25:03
Hakuho,1.16,Tamawashi,5.3,2017-11-12 16:25:03
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 16:25:03
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 16:25:03
Ikioi,1.8,Asanoyama,2.01,2017-11-12 16:25:03
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 16:25:03
Kisenosato,1.67,Onosho,2.2,2017-11-12 16:25:03
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 16:25:03
Myogiryu,1.7,Daiamami,2.15,2017-11-12 16:25:03
Nishikigi,2.17,Ishiura,1.69,2017-11-12 16:25:03
Takayasu,1.7,Tochiozan,2.15,2017-11-12 16:25:03
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 16:25:03
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 16:25:03
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:30:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:30:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:30:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 16:30:04
Endo,1.66,Kaisei,2.22,2017-11-12 16:30:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 16:30:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 16:30:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 16:30:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 16:30:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 16:30:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 16:30:04
Kisenosato,1.67,Onosho,2.2,2017-11-12 16:30:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 16:30:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 16:30:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 16:30:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 16:30:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 16:30:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 16:30:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:35:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:35:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:35:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 16:35:04
Endo,1.66,Kaisei,2.22,2017-11-12 16:35:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 16:35:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 16:35:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 16:35:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 16:35:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 16:35:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 16:35:04
Kisenosato,1.67,Onosho,2.2,2017-11-12 16:35:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 16:35:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 16:35:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 16:35:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 16:35:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 16:35:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 16:35:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:40:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:40:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:40:04
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 16:40:04
Endo,1.66,Kaisei,2.22,2017-11-12 16:40:04
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 16:40:04
Hakuho,1.16,Tamawashi,5.3,2017-11-12 16:40:04
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 16:40:04
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 16:40:04
Ikioi,1.8,Asanoyama,2.01,2017-11-12 16:40:04
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 16:40:04
Kisenosato,1.67,Onosho,2.2,2017-11-12 16:40:04
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 16:40:04
Myogiryu,1.7,Daiamami,2.15,2017-11-12 16:40:04
Nishikigi,2.17,Ishiura,1.69,2017-11-12 16:40:04
Takayasu,1.7,Tochiozan,2.15,2017-11-12 16:40:04
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 16:40:04
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 16:40:04
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:45:06
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:45:06
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:45:06
Daieisho,1.78,Chiyomaru,2.04,2017-11-12 16:45:06
Endo,1.66,Kaisei,2.22,2017-11-12 16:45:06
Goeido,1.55,Kotoshogiku,2.45,2017-11-12 16:45:06
Hakuho,1.16,Tamawashi,5.3,2017-11-12 16:45:06
Harumafuji,1.46,Takakeisho,2.72,2017-11-12 16:45:06
Ichinojo,1.6,Takarafuji,2.34,2017-11-12 16:45:06
Ikioi,1.8,Asanoyama,2.01,2017-11-12 16:45:06
Kagayaki,1.94,Aminishiki,1.86,2017-11-12 16:45:06
Kisenosato,1.67,Onosho,2.2,2017-11-12 16:45:06
Mitakeumi,1.67,Hokutofuji,2.2,2017-11-12 16:45:06
Myogiryu,1.7,Daiamami,2.15,2017-11-12 16:45:06
Nishikigi,2.17,Ishiura,1.69,2017-11-12 16:45:06
Takayasu,1.7,Tochiozan,2.15,2017-11-12 16:45:06
Takekaze,1.6,Kotoyuki,2.34,2017-11-12 16:45:06
Yoshikaze,1.65,Chiyotairyu,2.24,2017-11-12 16:45:06
Aoiyama,1.9,Okinoumi,1.9,2017-11-12 16:50:04
Chiyonokuni,1.94,Arawashi,1.86,2017-11-12 16:50:04
Chiyoshoma,1.85,Shodai,1.95238095238095,2017-11-12 16:50:04
